trial_key,model,scenario,condition,skill_level,skill_method,mutation_type,temperature,run_id,skill_tokens,passed,n_pass,n_total,pass_rate,error_type,code_lines,code_length,import_count,function_count,try_except_count,has_argparse,input_tokens,output_tokens
S068_weather_fronts__gpt4o__L1_skill_md__direct__t0.0__r0,gpt4o,S068_weather_fronts,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,378,False,3,4,0.75,runtime_error,113,4263,6,8,0,True,851,1223
S068_weather_fronts__gpt4o__L2_plus_scripts__direct__t0.0__r0,gpt4o,S068_weather_fronts,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1202,False,0,2,0.0,logic_error,5,49,0,0,0,False,2561,1268
S068_weather_fronts__gpt4o__L3_no_assets__direct__t0.0__r0,gpt4o,S068_weather_fronts,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1401,False,0,2,0.0,logic_error,16,634,0,0,0,False,2857,1235
S068_weather_fronts__gpt4o__L4_full__direct__t0.0__r0,gpt4o,S068_weather_fronts,L4_full__direct,L4_full,direct,none,0.0,0,1401,False,0,0,0,format_error,0,0,0,0,0,False,2857,753
S068_weather_fronts__gpt41__L0_none__t0.0__r0,gpt41,S068_weather_fronts,L0_none,L0_none,none,none,0.0,0,0,False,0,2,0.0,logic_error,118,4402,7,9,0,True,425,1308
S068_weather_fronts__gpt41__L1_skill_md__direct__t0.0__r0,gpt41,S068_weather_fronts,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,378,False,0,2,0.0,logic_error,137,4882,8,10,1,True,851,1311
S068_weather_fronts__gpt41__L2_plus_scripts__direct__t0.0__r0,gpt41,S068_weather_fronts,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1202,False,5,12,0.4167,logic_error,183,7507,8,5,2,True,2561,1874
S068_weather_fronts__gpt41__L3_no_assets__direct__t0.0__r0,gpt41,S068_weather_fronts,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1401,False,5,12,0.4167,logic_error,176,7123,8,5,2,True,2857,1852
S068_weather_fronts__gpt41__L4_full__direct__t0.0__r0,gpt41,S068_weather_fronts,L4_full__direct,L4_full,direct,none,0.0,0,1401,False,5,12,0.4167,logic_error,174,7551,8,5,2,True,2857,1855
S068_weather_fronts__gemini_pro__L0_none__t0.0__r0,gemini_pro,S068_weather_fronts,L0_none,L0_none,none,none,0.0,0,0,False,3,4,0.75,runtime_error,128,4704,7,4,0,True,416,2559
S068_weather_fronts__gemini_pro__L1_skill_md__direct__t0.0__r0,gemini_pro,S068_weather_fronts,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,378,False,0,0,0,format_error,0,0,0,0,0,False,845,8188
S068_weather_fronts__gemini_pro__L2_plus_scripts__direct__t0.0__r0,gemini_pro,S068_weather_fronts,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1202,False,5,12,0.4167,logic_error,191,7734,7,5,2,True,2956,2902
S068_weather_fronts__gemini_pro__L3_no_assets__direct__t0.0__r0,gemini_pro,S068_weather_fronts,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1401,False,5,12,0.4167,logic_error,163,6277,7,5,2,True,3273,2645
S068_weather_fronts__gemini_pro__L4_full__direct__t0.0__r0,gemini_pro,S068_weather_fronts,L4_full__direct,L4_full,direct,none,0.0,0,1401,False,5,12,0.4167,logic_error,224,9328,7,5,4,True,3274,3943
S069_rainfall_extreme__haiku__L0_none__t0.0__r0,haiku,S069_rainfall_extreme,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,422,14392,7,1,3,True,352,4579
S069_rainfall_extreme__haiku__L1_skill_md__direct__t0.0__r0,haiku,S069_rainfall_extreme,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,1,0.0,logic_error,435,14871,7,1,4,True,938,4906
S069_rainfall_extreme__haiku__L2_plus_scripts__direct__t0.0__r0,haiku,S069_rainfall_extreme,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1171,False,0,1,0.0,logic_error,401,13485,6,8,2,True,2862,4641
S069_rainfall_extreme__haiku__L3_no_assets__direct__t0.0__r0,haiku,S069_rainfall_extreme,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,366,12511,6,8,2,True,3828,8192
S069_rainfall_extreme__haiku__L4_full__direct__t0.0__r0,haiku,S069_rainfall_extreme,L4_full__direct,L4_full,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,374,13029,6,8,2,True,3828,4736
S069_rainfall_extreme__sonnet__L0_none__t0.0__r0,sonnet,S069_rainfall_extreme,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,263,10256,7,1,2,True,352,3730
S069_rainfall_extreme__sonnet__L1_skill_md__direct__t0.0__r0,sonnet,S069_rainfall_extreme,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,1,0.0,logic_error,305,12220,7,2,2,True,938,3697
S069_rainfall_extreme__sonnet__L2_plus_scripts__direct__t0.0__r0,sonnet,S069_rainfall_extreme,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1171,False,0,1,0.0,logic_error,17,785,0,0,0,False,2862,955
S069_rainfall_extreme__sonnet__L3_no_assets__direct__t0.0__r0,sonnet,S069_rainfall_extreme,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,210,8639,5,7,1,True,3828,3065
S069_rainfall_extreme__sonnet__L4_full__direct__t0.0__r0,sonnet,S069_rainfall_extreme,L4_full__direct,L4_full,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,210,8639,5,7,1,True,3828,3047
S069_rainfall_extreme__opus__L0_none__t0.0__r0,opus,S069_rainfall_extreme,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,293,9949,6,7,2,True,352,3020
S069_rainfall_extreme__opus__L1_skill_md__direct__t0.0__r0,opus,S069_rainfall_extreme,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,1,0.0,logic_error,311,10062,5,9,2,True,938,3043
S069_rainfall_extreme__opus__L2_plus_scripts__direct__t0.0__r0,opus,S069_rainfall_extreme,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1171,False,0,1,0.0,logic_error,314,11273,6,7,2,True,2862,3450
S069_rainfall_extreme__opus__L3_no_assets__direct__t0.0__r0,opus,S069_rainfall_extreme,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,298,11133,6,7,2,True,3828,3440
S069_rainfall_extreme__opus__L4_full__direct__t0.0__r0,opus,S069_rainfall_extreme,L4_full__direct,L4_full,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,313,11149,6,7,2,True,3828,3440
S069_rainfall_extreme__gpt4o__L0_none__t0.0__r0,gpt4o,S069_rainfall_extreme,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,104,3845,4,6,2,True,334,1173
S069_rainfall_extreme__gpt4o__L1_skill_md__direct__t0.0__r0,gpt4o,S069_rainfall_extreme,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,1,0.0,logic_error,116,4189,4,7,1,True,867,1245
S069_rainfall_extreme__gpt4o__L2_plus_scripts__direct__t0.0__r0,gpt4o,S069_rainfall_extreme,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1171,False,0,1,0.0,logic_error,34,1406,0,0,0,False,2384,1148
S069_rainfall_extreme__gpt4o__L3_no_assets__direct__t0.0__r0,gpt4o,S069_rainfall_extreme,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,170,6626,5,7,1,True,3200,1630
S069_rainfall_extreme__gpt4o__L4_full__direct__t0.0__r0,gpt4o,S069_rainfall_extreme,L4_full__direct,L4_full,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,161,6223,5,7,1,True,3200,1543
S069_rainfall_extreme__gpt41__L0_none__t0.0__r0,gpt41,S069_rainfall_extreme,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,122,4344,5,9,1,True,334,8192
S069_rainfall_extreme__gpt41__L1_skill_md__direct__t0.0__r0,gpt41,S069_rainfall_extreme,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,1,0.0,logic_error,186,7024,6,10,2,True,867,1825
S069_rainfall_extreme__gpt41__L2_plus_scripts__direct__t0.0__r0,gpt41,S069_rainfall_extreme,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1171,False,0,1,0.0,logic_error,132,6063,5,7,1,True,2384,8192
S069_rainfall_extreme__gpt41__L3_no_assets__direct__t0.0__r0,gpt41,S069_rainfall_extreme,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,108,4998,5,7,1,True,3200,1418
S069_rainfall_extreme__gpt41__L4_full__direct__t0.0__r0,gpt41,S069_rainfall_extreme,L4_full__direct,L4_full,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,110,4867,5,7,1,True,3200,8192
S069_rainfall_extreme__gemini_pro__L0_none__t0.0__r0,gemini_pro,S069_rainfall_extreme,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,145,5289,5,4,1,True,331,3284
S069_rainfall_extreme__gemini_pro__L1_skill_md__direct__t0.0__r0,gemini_pro,S069_rainfall_extreme,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,1,0.0,logic_error,97,3928,5,2,1,True,874,2757
S069_rainfall_extreme__gemini_pro__L2_plus_scripts__direct__t0.0__r0,gemini_pro,S069_rainfall_extreme,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1171,False,0,1,0.0,logic_error,147,5579,5,5,2,True,2752,2506
S069_rainfall_extreme__gemini_pro__L3_no_assets__direct__t0.0__r0,gemini_pro,S069_rainfall_extreme,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,135,5298,5,5,1,True,3693,2689
S069_rainfall_extreme__gemini_pro__L4_full__direct__t0.0__r0,gemini_pro,S069_rainfall_extreme,L4_full__direct,L4_full,direct,none,0.0,0,1604,False,0,1,0.0,logic_error,135,5298,5,5,1,True,3693,2689
S072_ozone_profile__haiku__L0_none__t0.0__r0,haiku,S072_ozone_profile,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,686,22443,12,3,2,True,445,7004
S072_ozone_profile__haiku__L1_skill_md__direct__t0.0__r0,haiku,S072_ozone_profile,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,15,0.0,logic_error,706,22527,11,2,2,True,1069,7533
S072_ozone_profile__haiku__L2_plus_scripts__direct__t0.0__r0,haiku,S072_ozone_profile,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1370,False,0,15,0.0,logic_error,616,21558,10,2,4,True,3534,8192
S072_ozone_profile__haiku__L3_no_assets__direct__t0.0__r0,haiku,S072_ozone_profile,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,664,23953,10,2,6,True,3984,7736
S072_ozone_profile__haiku__L4_full__direct__t0.0__r0,haiku,S072_ozone_profile,L4_full__direct,L4_full,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,632,23004,10,2,3,True,3984,7279
S072_ozone_profile__sonnet__L0_none__t0.0__r0,sonnet,S072_ozone_profile,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,567,21352,8,2,3,True,445,6512
S072_ozone_profile__sonnet__L1_skill_md__direct__t0.0__r0,sonnet,S072_ozone_profile,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,15,0.0,logic_error,507,19996,8,2,3,True,1069,6266
S072_ozone_profile__sonnet__L2_plus_scripts__direct__t0.0__r0,sonnet,S072_ozone_profile,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1370,False,0,15,0.0,logic_error,378,14551,9,10,4,True,3534,5168
S072_ozone_profile__sonnet__L3_no_assets__direct__t0.0__r0,sonnet,S072_ozone_profile,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,339,12975,9,10,4,True,3984,5915
S072_ozone_profile__sonnet__L4_full__direct__t0.0__r0,sonnet,S072_ozone_profile,L4_full__direct,L4_full,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,339,12975,9,10,4,True,3984,5915
S072_ozone_profile__opus__L0_none__t0.0__r0,opus,S072_ozone_profile,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,465,17458,7,2,2,True,445,5559
S072_ozone_profile__opus__L1_skill_md__direct__t0.0__r0,opus,S072_ozone_profile,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,15,0.0,logic_error,369,12453,7,9,1,True,1069,4437
S072_ozone_profile__opus__L2_plus_scripts__direct__t0.0__r0,opus,S072_ozone_profile,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1370,False,0,15,0.0,logic_error,335,12416,8,10,2,True,3534,4724
S072_ozone_profile__opus__L3_no_assets__direct__t0.0__r0,opus,S072_ozone_profile,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,282,10927,7,10,2,True,3984,4070
S072_ozone_profile__opus__L4_full__direct__t0.0__r0,opus,S072_ozone_profile,L4_full__direct,L4_full,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,244,9498,7,9,2,True,3984,3570
S072_ozone_profile__gpt4o__L0_none__t0.0__r0,gpt4o,S072_ozone_profile,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,106,4078,6,9,0,True,386,1409
S072_ozone_profile__gpt4o__L1_skill_md__direct__t0.0__r0,gpt4o,S072_ozone_profile,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,15,0.0,logic_error,132,5330,5,10,1,True,949,1419
S072_ozone_profile__gpt4o__L2_plus_scripts__direct__t0.0__r0,gpt4o,S072_ozone_profile,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1370,False,0,15,0.0,logic_error,198,7362,7,9,2,True,2881,1987
S072_ozone_profile__gpt4o__L3_no_assets__direct__t0.0__r0,gpt4o,S072_ozone_profile,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,198,7362,7,9,2,True,3252,1993
S072_ozone_profile__gpt4o__L4_full__direct__t0.0__r0,gpt4o,S072_ozone_profile,L4_full__direct,L4_full,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,208,7385,7,9,2,True,3252,2074
S072_ozone_profile__gpt41__L0_none__t0.0__r0,gpt41,S072_ozone_profile,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,155,5861,8,8,1,True,386,1939
S072_ozone_profile__gpt41__L1_skill_md__direct__t0.0__r0,gpt41,S072_ozone_profile,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,15,0.0,logic_error,156,6137,7,8,2,True,949,2065
S072_ozone_profile__gpt41__L2_plus_scripts__direct__t0.0__r0,gpt41,S072_ozone_profile,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1370,False,0,15,0.0,logic_error,186,7491,6,9,2,True,2881,2360
S072_ozone_profile__gpt41__L3_no_assets__direct__t0.0__r0,gpt41,S072_ozone_profile,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,177,6767,6,9,2,True,3252,2170
S072_ozone_profile__gpt41__L4_full__direct__t0.0__r0,gpt41,S072_ozone_profile,L4_full__direct,L4_full,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,174,6971,6,9,2,True,3252,2186
S072_ozone_profile__gemini_pro__L0_none__t0.0__r0,gemini_pro,S072_ozone_profile,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,171,6161,7,6,1,True,376,3831
S072_ozone_profile__gemini_pro__L1_skill_md__direct__t0.0__r0,gemini_pro,S072_ozone_profile,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,482,False,0,15,0.0,logic_error,180,6431,7,5,1,True,919,3814
S072_ozone_profile__gemini_pro__L2_plus_scripts__direct__t0.0__r0,gemini_pro,S072_ozone_profile,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1370,False,0,15,0.0,logic_error,181,6696,6,9,2,True,3192,3150
S072_ozone_profile__gemini_pro__L3_no_assets__direct__t0.0__r0,gemini_pro,S072_ozone_profile,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,251,10229,7,9,2,True,3598,6701
S072_ozone_profile__gemini_pro__L4_full__direct__t0.0__r0,gemini_pro,S072_ozone_profile,L4_full__direct,L4_full,direct,none,0.0,0,1610,False,0,15,0.0,logic_error,198,7047,7,7,2,True,3597,3263
S074_heat_index__haiku__L0_none__t0.0__r0,haiku,S074_heat_index,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,784,27102,11,1,1,True,481,8192
S074_heat_index__haiku__L1_skill_md__direct__t0.0__r0,haiku,S074_heat_index,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,568,False,0,1,0.0,logic_error,878,28523,11,1,3,True,1133,8192
S074_heat_index__haiku__L2_plus_scripts__direct__t0.0__r0,haiku,S074_heat_index,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,2031,False,0,0,0,format_error,0,0,0,0,0,False,5137,8192
S074_heat_index__haiku__L3_no_assets__direct__t0.0__r0,haiku,S074_heat_index,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,2273,False,6,16,0.375,logic_error,719,27709,7,1,3,True,5620,8192
S074_heat_index__haiku__L4_full__direct__t0.0__r0,haiku,S074_heat_index,L4_full__direct,L4_full,direct,none,0.0,0,2273,False,0,1,0.0,logic_error,709,28275,7,1,4,True,5620,8192
S074_heat_index__sonnet__L0_none__t0.0__r0,sonnet,S074_heat_index,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,626,25738,10,3,1,True,481,7589
S074_heat_index__sonnet__L1_skill_md__direct__t0.0__r0,sonnet,S074_heat_index,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,568,False,0,0,0,format_error,0,0,0,0,0,False,1133,8192
S074_heat_index__sonnet__L2_plus_scripts__direct__t0.0__r0,sonnet,S074_heat_index,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,2031,False,0,1,0.0,logic_error,537,23280,7,8,2,True,5137,7124
S074_heat_index__sonnet__L3_no_assets__direct__t0.0__r0,sonnet,S074_heat_index,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,2273,False,1,2,0.5,logic_error,661,27271,7,8,3,True,5620,8192
S074_heat_index__sonnet__L4_full__direct__t0.0__r0,sonnet,S074_heat_index,L4_full__direct,L4_full,direct,none,0.0,0,2273,False,1,2,0.5,logic_error,661,27271,7,8,3,True,5620,8192
S074_heat_index__opus__L0_none__t0.0__r0,opus,S074_heat_index,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,529,20272,10,2,1,True,481,6387
S074_heat_index__opus__L1_skill_md__direct__t0.0__r0,opus,S074_heat_index,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,568,False,6,16,0.375,logic_error,515,21525,11,1,3,True,1133,6094
S074_heat_index__opus__L2_plus_scripts__direct__t0.0__r0,opus,S074_heat_index,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,2031,False,4,16,0.25,logic_error,476,20139,7,7,2,True,5137,6185
S074_heat_index__opus__L3_no_assets__direct__t0.0__r0,opus,S074_heat_index,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,2273,False,0,1,0.0,logic_error,501,20663,7,7,2,True,5620,6490
S074_heat_index__opus__L4_full__direct__t0.0__r0,opus,S074_heat_index,L4_full__direct,L4_full,direct,none,0.0,0,2273,False,4,16,0.25,logic_error,618,23566,7,7,2,True,5620,7221
S074_heat_index__gpt4o__L0_none__t0.0__r0,gpt4o,S074_heat_index,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,135,5811,6,6,0,True,446,1805
S074_heat_index__gpt4o__L1_skill_md__direct__t0.0__r0,gpt4o,S074_heat_index,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,568,False,0,1,0.0,logic_error,132,5750,6,7,0,True,1055,1652
S074_heat_index__gpt4o__L2_plus_scripts__direct__t0.0__r0,gpt4o,S074_heat_index,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,2031,False,6,16,0.375,logic_error,344,13564,7,7,2,True,4190,3370
S074_heat_index__gpt4o__L3_no_assets__direct__t0.0__r0,gpt4o,S074_heat_index,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,2273,False,6,16,0.375,logic_error,344,13564,7,7,2,True,4585,3376
S074_heat_index__gpt4o__L4_full__direct__t0.0__r0,gpt4o,S074_heat_index,L4_full__direct,L4_full,direct,none,0.0,0,2273,False,6,16,0.375,logic_error,344,13564,7,7,2,True,4585,3160
S074_heat_index__gpt41__L0_none__t0.0__r0,gpt41,S074_heat_index,L0_none,L0_none,none,none,0.0,0,0,False,0,1,0.0,logic_error,344,12468,9,10,0,True,446,3595
S074_heat_index__gpt41__L1_skill_md__direct__t0.0__r0,gpt41,S074_heat_index,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,568,False,0,1,0.0,logic_error,260,10637,7,9,1,True,1055,3048
S074_heat_index__gpt41__L2_plus_scripts__direct__t0.0__r0,gpt41,S074_heat_index,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,2031,False,6,16,0.375,logic_error,281,11308,7,7,2,True,4190,3282
S074_heat_index__gpt41__L3_no_assets__direct__t0.0__r0,gpt41,S074_heat_index,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,2273,False,6,16,0.375,logic_error,263,10626,7,7,2,True,4585,2982
S074_heat_index__gpt41__L4_full__direct__t0.0__r0,gpt41,S074_heat_index,L4_full__direct,L4_full,direct,none,0.0,0,2273,False,6,16,0.375,logic_error,261,9801,7,7,2,True,4585,2786
S074_heat_index__gemini_pro__L0_none__t0.0__r0,gemini_pro,S074_heat_index,L0_none,L0_none,none,none,0.0,0,0,False,0,0,0,format_error,0,0,0,0,0,False,453,8188
S074_heat_index__gemini_pro__L1_skill_md__direct__t0.0__r0,gemini_pro,S074_heat_index,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,568,False,0,1,0.0,logic_error,210,7716,7,5,1,True,1067,4430
S074_heat_index__gemini_pro__L2_plus_scripts__direct__t0.0__r0,gemini_pro,S074_heat_index,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,2031,False,10,16,0.625,logic_error,246,10063,7,6,1,True,5020,4681
S074_heat_index__gemini_pro__L3_no_assets__direct__t0.0__r0,gemini_pro,S074_heat_index,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,2273,False,0,1,0.0,logic_error,245,9532,8,6,0,True,5467,4445
S074_heat_index__gemini_pro__L4_full__direct__t0.0__r0,gemini_pro,S074_heat_index,L4_full__direct,L4_full,direct,none,0.0,0,2273,False,0,1,0.0,logic_error,245,9532,8,6,0,True,5467,4445
S077_grain_size__haiku__L0_none__t0.0__r0,haiku,S077_grain_size,L0_none,L0_none,none,none,0.0,0,0,False,0,0,0,format_error,371,11903,7,5,3,True,422,4392
S077_grain_size__haiku__L1_skill_md__direct__t0.0__r0,haiku,S077_grain_size,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,464,False,0,0,0,format_error,459,16336,9,3,3,True,1039,5210
S077_grain_size__haiku__L2_plus_scripts__direct__t0.0__r0,haiku,S077_grain_size,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1224,False,0,0,0,format_error,298,11633,6,7,4,True,3092,4741
S077_grain_size__haiku__L3_no_assets__direct__t0.0__r0,haiku,S077_grain_size,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1671,False,0,0,0,format_error,296,11539,6,8,5,True,4111,4434
S077_grain_size__haiku__L4_full__direct__t0.0__r0,haiku,S077_grain_size,L4_full__direct,L4_full,direct,none,0.0,0,1671,False,0,0,0,format_error,287,11277,6,8,5,True,4111,4405
S077_grain_size__sonnet__L0_none__t0.0__r0,sonnet,S077_grain_size,L0_none,L0_none,none,none,0.0,0,0,False,0,0,0,format_error,295,10742,7,3,2,True,422,3469
S077_grain_size__sonnet__L1_skill_md__direct__t0.0__r0,sonnet,S077_grain_size,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,464,False,0,0,0,format_error,319,11500,6,7,4,True,1039,3752
